delegates,voting_power
0x5B219e807EEB1655CeBB1988cd51F2DD6c001066,1.13372
0x3279D2A305F097cE2D0590A424C1f5aF72A0469B,0
0x37b5B7192B0464292f967F8bF80D3ea7C2eB2c33,0
0xdc4647F88DAFE368E33C0C224838Fc7055E637DD,0
0xa6D075A1177ce3AeB8643a1766558738dcE49d71,0
0xb369f8061ccc49A8177cc8B47f4c5f9273878ed4,0.332245
0x4027D8dd9B447310c0CD76d4CCb4465f2b59577A,0
0x77C1C6824389595599183Dc751949A5ba5Ea4D9D,1.1
0x9419a0ada0b5925697413820400e161222cFfB35,0
0xf52b0199341E5C53Dc0e594F9db9A84fDD69c196,1.1
0x655D99c22121Dbc6BcDE26C8251A0dBE9dDF76B1,0
0x7189E7Ca9bd21226dC83F3a467d97918f0C37335,0
0x807a2f109c488F5182c94db9074C7218aD95F54D,0
0xdda92010Ca21Db43D907633d9163EfeEFfE07977,0
0xFd7Fa7BDBDaF7784EA7F83f17a839FD29A91365b,0.1
0x1ad5B5E36d34A894b1F36aB9Cb3D46537AB35719,0.066
0x088C12e1298f71b3078011De09888e71BB40D869,0.1
0x2e13Eea2A150bAffd08aF311D9C6064Af6395908,0
0x066e7b367b3D76b8A3aC85ce86b2068e022Ec11F,0
0x4694b1a9Eb4783baF85E8A0324F4Cd2B66eFedC5,0
0x4e6fF83a62260e1bEfEEf8bD33D6a301D6eAE713,0
0xbeb90E161Acd16AB47797d25d007095Aa57299A1,0
0x30627f4B60EB8a9c2ac57d3CB8ec87E34fbAD4Fd,0
0xAa5c7Fb8d7F3457985F6cFEe85CB793528C58838,0
0xF1da8b05Db06D11b29A447ecf89373b88363ca8B,1.06348
0x4D540D0A975351Dbfe82b3Af77ac9E52EeCb54f3,12831.3
0xd300b9a5e34806f5dEdbAF1e1641254a3646b807,40.01
0x8279826417271fF4B87FD0680f3644f2CfA41e4e,0
0xc3F786d98A8Cf9A19AF38Dc0242dEc2282fBa78E,11.5423
0xcF0214540ceE0bb4b10e7Df66cE94074032A2AC4,31.28
0x5ef657eD3ac4b1FBD2CD38A3cF630535D9D30f39,40041.4
0xBE7AB138E576E5a636AFC081EF0aDcEBF4ce1ce0,66.78
0x0f59c0908915Dc3a3f614438c40A07c53Eb899A8,0.17
0xf6e175ED93D670FDc667FDC9D53891f482cd3632,0.16
0xBf41191Ed017E8FaF53Ff1d1843c62D70bfCFFA1,0.15
0xf3D30fd75440DDaeB832a7a52389E4db0f6a3113,0.16
0xe9Af0f4cee5cE800Ca264433FAeCd611b322C158,0.16
0xa74B0976a2a6C32ABb7Ce7F4Cfd3dbFcD39EfB75,1
0xeFaB1D23041c04996A979850be1225d0D5Ae7344,3.32237
0x3Af92364c9D2F4bA6436C905E56f160927A080aB,7290.42
0x49B3E75103bbf8FCDd0DCB48BC956DeEDD0c389D,0
0x00e48F3249Dd3ba515FF309A862FbcdBEF91De75,0
0x5641695cfe009F248053162188F0F909F9654eD5,100.821
0xA24ccEf887395E6b59B4c4621a88d58779323F2f,0
0x6fcB669dA5A04e7E2F775E5aF2FB8dF1F50e7F1F,0
0xac3EA40d9dD245AB21d0B20f95B8F1d3fA198784,0
0x3eA21634F6cF8FbF9ce87f18a62e81B206043a3A,0
0xc7234a760204Ce20E58939068a99D68328F0eE78,0
0x9d5765595a92c560c8759d2a9c375C66123765a5,1
0xBa9B979b409E30F54a5c181708627717AB7F71E2,52.28
0x78A538912AD20242e9Cc2A9AAE7413aAFC92F69c,0.1
0x040e053839E36be08197a7108670D81b05c8B5f8,0
0x221bEabe713Eab109CAEA250FE934c6D8704a2f8,0
0xA53DAE5c25Dc4b51C9828f54B15491D287e8675a,0
0x10c216dfc3816450405ecd94e2c5921E7A93FA8a,0
0x88d4f6B9d83fbA11e910c8E8b3AaB399A456E28E,0.137705
0x31ebb5DB8918201A7aF0406d0d1274C1B77b0d95,0.171917
0xc4B8681077237dEBcFd320eDfb361993F11FA5c0,2.06301
0x041AD59DC4669cEd23a94f47a8124666920cFB59,0.172216
0xb6fF0b5769DA9E2EFe20A87446520a648664658F,0.3
0x5659F96F899819678f08Fe43ED8572f437812a60,1.0332
0xE4b4B1cC8b47c876cA87cF85408ba999dD8158F7,0
0xeF0969206d6a879e4E0874E4f8cB9a6aE51E3AEF,1.88
0xD2744BA6ee61334D8b862659A64E11010Dc5Fe10,4757.71
0x31e8ce1d1A7Cf00bb511d3604A9f4F9301801118,0
0x4aC888178ccd6EFfBe45CAd9A92872691Cf13321,0
0xC46128Ea5e29B7104eA54bEA6a008044031CfC91,0
0x9B7b5d93387F81b4D04f506586D5C22F7946B94F,0
0x2139492311197C5c90dFbbAaCDfbD5c92b5CBeEF,0
0x4580D2e51C546972f9E9A7FD07C7782E0B2ec6BD,5123.09
0x57E345B5b44A483b846DF635b5f30E3B5FaDAb20,553.088
0xa12d8C910aCEE69be3f56cee4577e7A2796d3fCF,0
0x59fedf642E41F463c5364e12BC118c2cDc609511,0
0xfcA1eA6d3B8998E51c54b5D350095EA187e17C14,0
0x183bEFAd57e841C6FB4d323312bC2CA0A89BDDA3,0
0x1bC946722E89aF68cB1874248da140E5dE243d16,0.190135
0xFdd28e264Ce94d9C54b866aE80331d3328ce5b5B,0
0x337B2102842f455Fc745C8D7a59174711e323519,0.15
0x51AADD9f300A6446f30AE3b5bdcaCA48CC3e824B,0.122
0xacB87E8fC80132e7A8cc51d70a145C99Df7a2d94,0.135
0xE8b725886B0D0c5489Be5f0926de5Bfda5c75fCc,0.463376
0xA6bF523E38d146AEE6890d1Ad156cE30b877c7E5,0.143
0x3abFB5C52437a9ac2d0bc773B074983c65ebE44c,1.00303
0xCE62dF747852DB9668FaF4dfC5d593336f1489eA,0.5
0x12b30979b9A53bb0b42DEaaa974AC9304fAB0832,1049.65
0x0d12fA11dD561c7D4B0790fb5a01b53AE3b63ff5,0
0xA70065FA7876654B18A45c06f8232B9489EF4Dfe,0
0x7182E4a028F28095eD61Ce9Df0BedAf95D31C51D,0
0x789146F9BCf06008D18b785912410F93b26c2340,225872
0x0977a6244E78374B2681e03cb31debF1dfF6b164,0
0x7C1e89085e604ff04eCdd81297b790fC84289544,0
0x1A8D06b0F3Ec73e5D245A30941a3D49027A1b10D,0
0x493225D61d8c10d56A505A95B67A0b89F4666Ec6,0
0xE98F8CCa1AabbE846f0Ad76D6A3d9578c6b8d0b3,2.01208
0x4a94b35718c2E11b458EedcB1bbba27A8095A056,0
0x5Dc0D11f4Ee6B741154583AC5B21003CE5D9BE4e,0
0xe93fE24d1F6031b2a1C8Aa6deeA964027dD924D3,0
0x9485cC539Fa1e8CABB9fa1f6FC5c20F93c2d7882,0
0xF0b018f550785a57E8c7EAEf82cE214127bE42a6,0
0xc7676E550acc11A414E073813450c54659c78356,0
0x3f690d4A958f819BefA75dCF958333B06fcdE2AE,0
0xb7E29aCc567935e367De7a3dAdF8B178905340b2,0
0xC985613a3327ca70BeC3657f3dC7Fae3453FB824,0
0x970653c8B6cec9C7f5B2f99A7B7CF02fD9e79c65,0
0x4208A14AE5092247e73311920E2b8Fe695081C68,0
0xD8cFA0F0Db4D7aCc4CA00A7FcE2B0029f47d9c4d,0
0xBE1a6B6Ee3AA69CCa65f6E1239fDBe9d6EFf1d5b,2
0x6739E4f897476a7403a003d1E3a8E291d9446627,1.54234
0x003B97B3a49d719b93d17E977baE2656da29A4A7,1.19865
0x2821B36Ad8A63410338DbbA0f342c5c2920D4f03,0.2
0x0cDF1dbCd5a32d043cbB394F062b656168bE1e50,1.74251
0xF5dF4B4B69168b4870Ec677D26E509928737Ff72,1.26159
0x256d894734862716Df2A09742Be95539557529eE,0
0xbF8dD867381bBb68cBD2fB0b7B8E1eA74B3928e8,0
0xF902a3433d2467F7Ee751776079717609EC5aA2D,0
0xD41CBf5f0BF3bC77e19cD9FFA6d70370e67AE9aA,1.24171
0xba1a9C6Ff77C5F08dC038A186E6246249D6c93dc,1.18014
0x6e71e4BeB7Db744f5EF2B9c986405a8ae602D19e,1.15305
0x8633507CC03E134979038aDC943602F651a694A9,1.35036
0xA406039E66c1525AeBB300D0691e344014B880e3,1.22965
0x97d45774087557041B6e7F6ed13Ec01f3A914577,1.73091
0x2859C319fab3c51eb9dD8215D78F0DF76A8Cb4c5,1.61871
0xF462e867763738f5Fb1f9cdE7d07C601A63cbFd8,1.62979
0x706292D2765F4e086A6393C3dB499932AB4596a9,1.18684
0x9ebb646f2243dc2Bb0d29a971E4Ab6cEC4719aFB,1.39845
0xb467651615d28760a256F90eAd945a0D7385f9da,1.28342
0xA4765073cAE8307a9d1792b338E8AbB00b2F6551,1.20827
0x29A5Bee153C707409E1E7c60855Dbcfd55617b41,0.237144
0x725EA45da84edcAB1552579e720dC6393143728d,0.198298
0x216e969B5c730C21b824ae1fc53c2ef42B38b1CF,0
0x256659fC73922D1dF543BF4aD7e28Bd80a8Dcb11,1.58087
0xbd1C5d7552453591F492aD6601F8503353e9281C,1.62039
0x221b12e4C0AF717C5e4d8Fd589bb388e2A250013,1.34374
0xe84204568cB2cAA535D1f7C5968B15E0ca4F998A,1.22518
0x95e57bA03DD9C6D77B0075f18bfd0Cd71Ea36107,1.58087
0xe8cbF922019eC54596e43C8b9661Fe73227C011C,1.18566
0xaf5D5a0D3BB773b8dfc139fF02F171FcA476680F,0.199057
0x97D4f27544885095D359618fff55bF8249c6e6Fe,0
0x213Aa93548ad8A97Ba52Fce1dD1c45eba52D62CA,1
0x2600a24bCeFC564154e7434128020e1Ab1CC294c,1.38249
0x0CA143Ef20399c1cb2eEDC8f79657B0A9eCb907F,1.65966
0x360c741133731a299616671bB08E1545005dFE08,1.26383
0x24297D9bc0364C002aCBe14328e4925F7B0129E7,1.58021
0x263e90ae2c68Fe91c1581fB812d0F5f2328dffbC,1.22482
0xA07454eF12B57FC4451e46A1Ff9D9ECF7A07275A,1.18563
0x0241c50fE916e2531F828d65b6dC040b2803969b,1.28109
0xfD73659def39D58068a9D8C75d12aA06bB9F919F,1.60176
0xd6dFC1e32e64022385787385CcaE3Dc199207716,1.63976
0xeFC970E87487ABBe8C492A88C264aa445B7012e7,1.20012
0x7197FBeB56e8546DCdB0104C9001fBe294F410A5,1.36044
0x65Ef989Afa64F0fF5e3fae6B91b14DDdb34b2e67,1.68099
0x9055211e05e924a220c7eb4ac45ad6527A8E644b,0.454404
0x3B30C9964B2e021AdF7175239eAA891195b46cA9,0.0878746
0x659696d877D241979E48EA3c0A03b704AfDA3478,0.2
0x05f2689AeeA09423479E4337F9353091Eee473Cd,0.206618
0x168AE8548Af4D68C85644b7b90FB9a77bcD31E8b,1.31824
0x4393c40252ceB62560e571D14F9e112Fd956968C,1.35702
0xf5dB679491af49D620A0B0C1b1903be38a1eB748,1.27946
0x9934d1Af983487AA5FcB8C31E8d13623AA9Ecb9A,1.24329
0xBf2B3353Bb9912f0af57d102BD2EC72AD001fedF,1.24071
0xD7e0509Dfb2C43c4A913dC5EfD4E7CBA492Eb2a8,1.35704
0x778a62620C8231Cb796FC9f8D3172cb5f01ac9bE,0
0x87B2B01C5F3F8E2Fc26777c01852FB0cE92D08A7,1.00301
0xFC461B2d607ef39aBC672171d227fF9CB445fD94,0.014079
0x853072d4cfC21Dda44889068753bE7b9ACEa38de,0
0xD147E4C3ec77D2895D41b08A8868996a49BA3D2E,0.1272
0x66A9aaE740846c0c67327665e8305653F7767e16,1.3
0x0Ef18dC6124D5889dE6706ce7f9f12b4c3143b53,0.108993
0xB99102671Ee7A939081a37b7CCFB791907B584C0,0.109087
0xf8b992868FE7b49E60d8612C19BfF8e2d78Ebf07,0.109227
0xC5b87F5C30453Dd09014F8eAb9760c1F3aaAcD3b,0.109227
0xD9f0ceE928a382ECa87b00079Bd33f149d0193f0,0.109818
0x9c7e435DED901238fA77Af3Ef27c66fAe0B7F944,0.05
0x4B2A8bA66A2b1Feb986c3327cb1A31C71C302809,0.08
0x2e8e7e7Dff1FD51c27350DFB67AAC054e1416696,0.409548
0x7d66cBB691a90DD71F040dd5f909c43cDD079c7A,0.196031
0x4b6cA99Bceb60bCF0a07C177f4189106E9395eDc,0.15
0xCa4C2482C12e34F56Adb350299128B0B3B1De6F7,1.71191
0x1A3Dc96AB654a0C3203A087186717b8DFFD1eFf2,1.25823
0x8Bce82CdA0684311169F67783C2E422d04c20cBf,1.21895
0xFf805d6e6fF9D1F69d8C3C6d2c1f59338e1a4c78,1.38973
0xac202048a5865a55fe6D8f1302aac1C0B2e74656,1.37622
0xa26CC01a23DC26602d0D7AFb4397DB16f391fA65,1.61213
0x0552Ad8a348C26b827C313b258ddEf7B5826303C,1.55698
0x36BCbEaB3fC47E42918407C93a60c6EEDe26b78A,1.47291
0xF781b986F1bdfBaE386eC3f5815D0d86317fdDEE,1.24138
0xA084341ffc2ffdA852B4b778D8844a6CD9bde0a9,1.36616
0x22845D97E5bDF3c3449053B774BaE9758fc5d595,1.54392
0x25ce2bFf50C3658E7570514f993cBEF7e072C042,1.22604
0x57B870D2190aC198073F2ccf45108086b605a13F,0
0x8529f916A6Aa377495cE2d12027c13b0b6E22b71,2.0729
0x879a4c2f5794e55A9D4Ea4d9175A0a5421Aa42C1,0
0x295A2344675C51274F35e077275aB2b13B6efD97,1.02322
0xB9543f4e299E393d5B334fD1e4B50052Bc056997,1.3523
0x3e4acbE0AaA3706B221F963D1251eb3e23a7D502,2.92832
0xA69b72e94c47C206FbE4962df927Baf0A3773592,1.59248
0xEE543E853d2E6a3680663bc3cEBc6421809B458C,1.26837
0xbAbb75409F29F8a097172f00F2cf22b187A4F9A9,1.20013
0x07922fF78Fe5C27e742d5ba4F41317BDd70db644,1.39899
0xB48f2044a58fffd97649a8797F3BBf903DD5eBF6,0
0x7030b545Cfe69941cf42BCc6847Be9C37aC0825b,0
0xBbBc7DEbB2a15Fc7b5Dd9E0dc1BcE65B2b8b060b,0
0xd14055E0CDf9236D31481A7A73469a013E5dA06c,0.223844
0x53Cb497975Bf94a5950630aA79e97Ffe06f3b790,0.289171
0x0Ca1d5e2d52cFCb1ebB6bcE317D5aa9ed14d15DF,0
0xaE3029d2bFB8376C383e4c5Db7BA7166A504B4a4,0.21
0xA9aC5F31167597E605cE5495c15Bc0268E5f062b,1.27687
0x52CFEA8E391F54EB82c812A8423a0EbfAC9514d8,1.42033
0xE8b7bA727C7B384D265139891940dCf9a26Be2DE,1.52305
0xBddBc6840F63E82850df70BA59B5fa976E4489E2,1.48263
0x93921BB63c7398dfd84cEEECbEcdeeCFeDEA4239,1.23537
0x73dE5019f1BE97387d8be01689E4728123Ac9DD4,1.31757
0x6e26E6D370390B41E588Ff94336196f2A3270A94,1.02289
0xdbdcA40fF6C51d308d82650181E5De531be45d97,0.19614
0x829D3992A8A38fCe622C94459e62629a6487F119,0.509309
0xf7E4c131b2bA943168634bDDcFB21C39283BF60c,1.31765
0xE79a56F58b1550E5936f3e1530d6e0D7DeA6B712,1.27606
0xC3839637c55c990D78dAd2D28c364770E603D8fE,1.44125
0xFC28Cb3521b71EFe29A19A614001237e6C2aF571,1.4859
0xA7A91a8E0818f2071997248bb0585dED453598FE,1.39928
0xdAB9033954728a3dD48f3a1528eB57f0aFfE6eaa,1.23537
0x11a106c949FeB9100C193dbFe2869E1b29dac147,1.27167
0x375c81e2430cEd166025168A2b13d064e82f5240,1.39236
0x16CE787A796346eD4ffb4D132584cb3E373c6564,1.39414
0xac3b0F65bc859F32d06eE809FEAb86eC1e9f7d6e,1.47744
0x1372E0Bc42c0f4DA0eFA7Ab7e646fbC1a29CE469,1.27058
0xcf00860c2393752a3098b30cF2FC8A6630380f8a,1.31103
0x39687D3A01C0C68410599e07B232769Dedf86F04,0.163977
0x74035b06bdF9dc932296243bF1B7aEa46DCB3f94,0
0x58FBA693867d22b0272B74E9AE5Aac8Ee3ddf0CD,2.03399
0x49Eb67A9ADBa75A38181f9e69A6954230b9D48bd,100.1
0x2684dc0DA95812706d5C566bb617ebfBf72F849B,1.26
0x9bE9a3fBFC2cE5011A95fC54971B77e5eBDa9B46,1.29
0x66C54706C0e85445Fe471E3Eaf28f91d4542a752,1.25514
0xB275501Cb7EbA73Fa9Be719Ce05d7931D8DE8dC3,1.29514
0xfB26ec9D419709720a26a3771d99314C92a9CBb8,1.2351
0x787564B0b1907dc593f282403FbbADb32c75608d,1.3522
0xD705722816016A74579154D2186F91714d9d8F7C,0.510209
0x3f69557A41612032F31D5f5AbD5d5cd6D17c7B41,2.1
0xd99Bf391C25a80f7A571F5D8aD557dBEa011f200,2.1
0x3E9a8d8E9ca47E3B4E6d698A198ce5421Ad0F60e,2.1
0x63c43c3fB852739F55095656aD329b41A2D99a75,2.1
0x1Bc6B431d2ADF032A7d799162e8394fFCd987835,1.20619
0x72ab30C0cd09b01D41aAAB9b1140A34a29184086,1.21034
0xe0AB40DF86fcA85BD92aB28Cc2b645CE4B3dD29d,1.2074
0x378234E54b4785f61C481B57A76c3d0D19432bC3,1.24977
0xcAD61e31F23E91eD2687A99A778e9770D5050cBE,1.20713
0xb8918b94654c0762358396bF14F820AC4927c839,1.20727
0x9a82E79307a604fB98b5A8b2e74b50313EdB9DCF,1.22478
0x47994DBe2801152aa208465CA2B7553546795BAa,0.180085
0xf857C7e5c41D49b7F68a612f7289890A703162e4,0.160829
0x119CF64Fe59dD000D255a822A312C0179931018F,1.22911
0x46c65C1E38dEe5F0ef8ddceA2f9AA1c7c8C1a154,1.18657
0x291bA67a2fDae535ed12F2DC9C1fa5ABB745052b,1.15497
0x68491b6ab1f1C5B44A5279bAa83d73f373ffA87D,2.49392
0x84546DCEb69d1c782388e006ED3601A68764AD77,1.18507
0xAa379831cbe8e0a1769b958ed3A7DF292D22150B,1.23302
0x838Cba59910a2f843E82474103159E488F0EB37c,1.20706
0x767EE426226E87b055B38248a8B284D1c47ebd30,1.24714
0x4fc1874b5dc9F5877b1122976004D94EacA21D87,1.24726
0xe5AadFc2E2970E1EF326E51b8e9e52c39Da6EAcF,1.28732
0xE2526f80F5Ce2Ec7F454bEE7e6285C40778fcd3a,1.32764
0x77c8044ad196D80BF1A66B5dabfeeFc3915BC600,1.28745
0xCa1c70297C52e84e92E559dB755c9286Eab533F6,0.215492
0x40582cfEE204317A229adfbd2D4B202F2baF330a,0.258
0x6C84C34A1336AFa80022ED829e773e4ebAC66dFc,0.198542
0x794e430Ef4781D4DC76e4a1d606E31ad7359Bf2a,0
0x45Ca79E1ddb3D945dbb17B1A1cc0c26F47920579,0.28654
0xe6E052AE21d6c3bFfc792F28F5f96ac9F4770639,1.06093
0xbD25ec2684E7Ea2e7846e75214480Eca298075B2,0.5
0xd16b41Ccd05eEA8aAE8392D596454DF428042Aac,1
0x833af2027804BAeC4bc7B7f0aa8c71726521D34C,0
0xf7ac95515AbDcFF6D740c4BFDb75E6F36b80269d,0
0x99992D974483eBCfa8aEBbD79DcC143BdD2937b1,0.3
0xF18EAcF8c6682fF43F5735FF69c6157F2fe153DE,0
0xa652c2C693d0cEe3C1cD1AC799c1a5ccD9CB8F9F,0.415291
0x46E33b12c076F1d3d2249fe8C696f331e480b543,1.00382
0xDbF4DCa76994d8b6766B0B274dd2749279FA80b5,0.415973
0x1BEd194FDfEeA3baD60956f3499E9ce59d71941D,0.189224
0xcd77cD6d1dA87c68401C6d917a12257c5Cd65507,0.285439
0x984Af05b711a57b2F30F2bC46CbCECFeEaDE1BE2,0
0x66f918932338A6Ff5CB2739d8783f861cBB9CbA5,0.169151
0x0Ba1296C0e813dcd8EE36db5b7D3a306ADDd718A,0.1
0x9dA1cA0Ca9a6ca784a1aD8C285FD10015F3522e1,0.15
0xa01dd120DE4143216021dFBAA24518948b9b4033,1.2261
0x6FeDFaB814c5Ee2BbF8d6E715F5D991A399ef2ae,0
0x9F0Ca2e080fB355b2C05d2bAf4449F4F7dD6EA94,0.36
0x22FA332dc7541208e97B6A00a2B2262c39eAfb5d,0.151019
0x3e3098BCD1baBF4e0630360b77D0fb9677F560C2,0.244662
0x73a10D87DA84F3f46fbF0a0e40cc669D5A176E1F,33.4047
0xDE35dA20B8FBBb5cF5246CE20AE8BdcBB7972489,1.07149
0xdC13ad2Cd39Fc6fcC5113d511d48a0b24298C982,0
0xE0A971B37573B311e0E94Eae126327665B841340,0
0xF42394fdC229367A968671a990a93B8c7CE1C0C5,11.4867
0x90A8c03Fd754c468F2157252100597B7e5763B43,50.0008
0x0e5498B29C006D5aA3BBCF38F42972Ea1968e00c,0.25
0x914dB993837cAF8ae9be38AfBD9f162E6Dd2f786,0.201076
0x7CD4835a63B3628F303583c4564711265686497a,0.215987
0xAeC54D62235965c7222904e73919b0501bBD0914,0
0xfa5766CB829BE5cca945f156035c1d07c2767E9D,1.0121
0x99BC09bf94E14FC7F78f3e37a85D220DDAD76166,0
0x41e7DDd883B9Cc7e6189c71b5486259f3d5C872B,1.02076
0x5c33e92f8Df6463E87225ceCb47A7438A0CF99E9,0.206778
0x049e53225b52F91dF4667Eec31a125A8399455C8,0.185
0x613FcBAA117b527CB7E163c765920D909d4b8C45,0.12
0x29ADD3B0a15445DB303D2C4082ba025cF2dB2290,0.13
0x6a7E1fEe35b2de1488C4c1ffe96A6f71aBD4D3dA,0.1
0x1EbDE4CBC6F728E5EE8B81e4249Fc1c2A2f8C6F0,0.2
0x02AfB1d0D3859248C99E0318cD6DF14F2B1087B6,0.15
0x3dB20aFe8842c1AE621c903E9266D667D8e13210,0.415187
0xe5343e7d49dB38Ab93FA1100b55d7369060Fcb6a,0
0x7874Cf9cB0b939169513190026Ac4cca79e1dC49,1.17651
0x13059D7dc0031730E73645e5F3e756fa61401c13,0.18
0x1c062d09eFEA8a037270FFc38995039ff2743971,1
0x537226283cb82D1925a8D4d8dFf3d962a00f2581,0
0x1E639008F60309cC858BBFC842ef4C841c1ab689,0
0x5697709AA2f600D623BC904D7345C7d7c6dFa866,0.815979
0xaA71Cb0eB07d5d212e131ed133937E1cc88db1d8,0
0x67baEeB683DA41d461aECb74B51C3A50D41CaE75,0.102061
0xBcB370905C7E0AcB4040Cb7D526cF8eE40f2B679,0.05
0xC3371B5Cec97f4A635c84BD3220dcd690284df39,1.06956
0x2030ff40ae1eE49f7E61A0301c6dE2431FA8f89D,0.197318
0xfb5dB2Fd4bc4caB04B13a7fD713EC0587623Be0D,0
0xa1861d92C28b06227C579754337E93dbc5BaFb12,0.12
0x6F5C8868f1b2f9fd116C30667c1fD79189869d41,0
0xf0D9411097c43c7C8B222C3cE308d7F610ed67A9,0.1
0x9126ec34492894788934BeeAcf70d04023F5C514,0
0x0D9a82f81C87886c19b76A61eD90F93bC9f8F47C,0.287781
0xcB5508Df18b6018efcCA4a8C70191A7f6F6F8CBd,0.111162
0x07a4b83C20F398EC49B6d890154e043890a91e3F,0.12
0x2Cd69fD417Fe0E42B94b3Ca340d72D17F3b415d2,0.0822233
0x5F1E2EB31E531672330E4eB7f92a7E5410eD1f0B,0
0xef2872959FABeC6d3F1BDD08d8cb554417ef0f60,0
0xf952E6988bdE8d905133900a096a1b07734606AD,0
0xF343f23Cc912222f0Fb40F68435028d8E0169587,0
0x5829a1B98cBb707cE7eFf939fb18Ba5a4229F89e,1.64517
0xddDf6eD3C80FB6Aff00480289d7BDFC122519d2F,1
0x870d47E8db71739B4797C46b5d8778370cb744D1,0
0x1056e5C3d42d582B3DaCf27336b16D63999b8A26,0.390438
0xEC66352D727Ed6dC705F949f9641603617cAAe81,0
0x4f38F2E4196482eaFb8ab311d11F718807D2d7be,1.0664
0xD4975701A623B2101AEF28EA7592089AaF474d24,0
0xD2990cBED26DaDBdD023Cb741aBD96f0D98287f5,0.23
0x3534634c7489dBBDa10e6e3fAf408DF265D5f9A9,0.26
0x328A7Cdad6eF109a11025Cb9145cC141441021be,0.259
0x961517CE0C7200d9827619CfFcFC2826c4C91b58,0.261
0x33AaE04b40f09F4195D1d534228479f0C6Aff6b0,0.25
0x64f2D3Eaa0BC21bF7652BFd705B4D6Ba7627a7BF,0.13
0xd026e1e1a8Df00697457AaaE834D40Bb3d5bb160,0.13
0xE583100865bE9036D451939Bc43f294292D05A4b,0.12
0x6276A2347B8Dbf8C27Cb9CFC72BE3B71f7382988,0.13
0x0e8508819609b1b59439133C1E6399A69DE9F117,0.12
0x3d8d452aad9d7AD998580Dbddb46305CeE672730,0.12
0x17B53881Df7292CA285bC99fb05eF4D91225f69B,0.13
0x0887f3CDab873ed6bDee5496C775aa9f97e4f884,0.13
0x35823a74Eb9C91288f72b4D5211FC834183b5A98,0.12
0xbAbb06c300c4662DDd345a9F802757236157D009,0.13
0xEd42534D7391b8eedD6F2C78e1d9fb5d50B2d6E5,0.526632
0xdF18125dD051c51727886C8d5e4Aee48F8aaaBF7,0
0x0935Fc995AF33409A950A59AFD491B33ecc3DA7d,1.52
0x8b349f2CCC00D893176104dB4057c67619AD33a3,2.13
0xca6933706D0B82C4a69355BFEB11cbAa8fec0A18,0
0xe594cd5c15193d433C6cD1f86c0e86Fd1a808a00,1.02713
0xB8092e5c2f7b6D306e6788804c4a35735aE34D44,0
0x895A8E38c59259B3CEbD441b50285c6ABc2b3B3c,1.22
0xf9FEcae18B2A3634e31a10D69437df3875c135f1,1.3
0x6A47cF857A679FeC08086291b07b5efDd7832F66,0.157539
0xD3693835563e8A000A6CE73e2a7FD8d024DF3A0E,0
0x2bBFB26fb634291C063582c526Ca4d36F35970D1,0.507045
0x908ea9Ad6d781A973e09Af853953b65ffd57bb86,1
0xD200A56c0D4E72577867F7403b5e1e26cb0Db17D,1.2
0xfc708b4D0325aeA157b2f663Fa6EEB0a4C656b4D,0
0x87Ac0EE9Bd892e17B32Daeeba845bFb64C26873F,0
0xf0d8b197081aCd372cC6cfABbab00FE77d4c9662,0
0xfd216F949C90Ea83Fb6e41D29077fF1Bea741031,0
0xD565d5181c45993F4AF7136cdaD85d13c1d6bF42,1.12654
0xc8B163137969aD5116c69A72f6402177c554Fa8c,0
0xEa1040f0Ae40B236d1184DDCebc4A631E24Fee90,0.18
0x8B0902bfC177C72d839aC1569C3C9966f496222d,0.177
0x5B5678Cd82A44A00737141Ad8605325eC18b9118,1.32
0x4d884BA50F0C755B700ef1dd8bc88aB309513aA0,0.431855
0xf9DD4A45f5A80587896b85ae43C61535AF03707e,0.321835
0xe1C0FCBADE8cb6147Acfb51d81B88BfbC812Df1C,0.402675
0x9b47EC0341339A7b2b7d0396d3dacEEC3F5E4eAe,0
0xB336C810355444c36979380F772Bec3C3491A6a8,0.404016
0x6a1f0B89c0CC63B0A32444CD8A4bC2a9A262B2d7,1.06696
0x52Ffd260348d2C98c2eadd9AA32E49225E4b0453,0.20095
0x7028b191313De12aDa880CE0496A2bB12B70595E,40.2487
0x0f2d13e9306CF82086845373F5B6Fa51d44618Cd,0.403365
0xb3D00E7Cc32C4FF33960DB259fA74123a4cB533C,0
0xFF834deDE10319EbD1255c2Cf0b4867a662fAF5E,1
0xddF5f20E09A5Bcf19721A6Ce7e403C3DDa24daeB,0
0xA049da898531e10e413938f6b4356b844bff00E2,0
0x8a8840D01eB34bD23132E21Ae60dF1a0F7923BB3,0.325885
0x50eDC98cBf765916a1A042A22C46ad3c485eC17b,0
0xb06B10B2D5c2CBeA49A8e56Ff234E5C3dF054128,0
0x090d12d07C309b9Da1886AEf2c72A5FAe7841152,0.3
0x4Ab3d4d2ef5455FB811b0852347063cB83aB5D2C,0.388798
0x82507c0B092E35491C59A76b2c952c8b3b8958bf,0.328048
0x1Cb44676BeCB9279709898751DA7589913874826,0.323998
0x833116aC730cb77d4AFa8AFE5efdD35439cf5092,0.39
0x466F52437C72B6027F243415cC4Be3aD20EEcac0,0.45
0x02346C061A941E026864Ee7E8a786b1a961accB7,1
0x3519a321F0766e702Fb56bF8c7d2afD9650D52Cb,40.4939
